folio,CPTUtility_225,CPTUtility_100,CPTUtility_150,crraUtility_1,crraUtility_2,crraUtility_3,crraUtility_5,quadUtility_1,quadUtility_2,quadUtility_3,quadUtility_5
183,-0.019174278,-0.000720299,-0.008101891,0.677496855,-0.507886717,-0.128974458,-0.016634411,0.003689834,0.003398278,0.003106722,0.00252361
184,-0.02536093,0.003144132,-0.008257893,0.990872443,-0.371252653,-0.068914266,-0.004749176,0.005411146,0.004578316,0.003745487,0.002079828
185,-0.005562978,0.002994227,-0.000428655,0.664243789,-0.514662574,-0.132438783,-0.017540031,0.003616169,0.003553951,0.003491733,0.003367297
186,-0.018046653,0.003101634,-0.005357681,0.816611736,-0.441926484,-0.097649509,-0.009535427,0.004452191,0.003956474,0.003460757,0.002469322
187,-0.013710608,0.004785322,-0.00261305,0.967247312,-0.380127973,-0.072248638,-0.005219866,0.005274095,0.00486971,0.004465324,0.003656553
188,-0.006294404,0.003466018,-0.000438151,0.675160049,-0.509074937,-0.129578646,-0.016790625,0.003675358,0.003585074,0.003494791,0.003314224
189,-0.021005799,0.006871336,-0.004279518,1.27888357,-0.278347883,-0.038738772,-0.001500692,0.006992743,0.006120595,0.005248446,0.003504149
190,-0.013521772,0.004511494,-0.002701812,1.072587406,-0.342122162,-0.058523787,-0.003425034,0.005851067,0.00551416,0.005177254,0.004503441
191,-0.005211711,0.00278327,-0.000414722,0.581536766,-0.559038595,-0.156262075,-0.024417836,0.00316479,0.003089842,0.003014894,0.002864998
192,-0.006173357,0.004466592,0.000210612,0.944150636,-0.389009842,-0.075664328,-0.005725091,0.005144719,0.005009567,0.004874416,0.004604112
193,-0.024549791,0.000983544,-0.00922979,0.947149961,-0.387844823,-0.075211803,-0.005656815,0.005169715,0.004556111,0.003942507,0.0027153
194,-0.004977086,0.0029809,-0.000202294,0.611748481,-0.54240166,-0.147099781,-0.021638345,0.003329721,0.003274768,0.003219815,0.00310991
195,-0.008085361,0.002664895,-0.001635207,0.649260956,-0.522431734,-0.136467458,-0.018623367,0.003534662,0.003435454,0.003336245,0.003137829
196,-0.007301733,0.00292678,-0.001164625,0.572687094,-0.564007859,-0.159052432,-0.025297676,0.003115818,0.00299104,0.002866262,0.002616706
197,-0.012651133,0.00186336,-0.003942437,0.768028442,-0.463926826,-0.10761405,-0.011580784,0.004184171,0.003981148,0.003778124,0.003372077
198,-0.007648964,0.004611194,-0.000292869,0.91275189,-0.401418044,-0.080568223,-0.006491239,0.004973866,0.004802616,0.004631367,0.004288869
199,-0.009515067,0.003100461,-0.00194575,0.776862945,-0.459846314,-0.105729316,-0.011178688,0.004231899,0.004075152,0.003918405,0.003604911
200,-0.013648526,0.002054511,-0.004226704,0.870929701,-0.418562231,-0.08759717,-0.007673264,0.004746101,0.004514689,0.004283277,0.003820453
201,-0.016165905,0.000731285,-0.006027591,0.656455171,-0.518686736,-0.134517965,-0.018095083,0.003574831,0.003314516,0.003054201,0.002533571
202,-0.02056156,-0.000885167,-0.008755725,0.687411565,-0.502876048,-0.12644216,-0.01598762,0.003744578,0.003409386,0.003074194,0.00240381
203,-0.007192753,0.003318955,-0.000885728,0.728729378,-0.482521703,-0.116413597,-0.013552126,0.003967877,0.003865964,0.003764051,0.003560224
204,-0.010227432,0.002915732,-0.002341534,0.865178593,-0.420976363,-0.088610549,-0.007851829,0.004714187,0.004555777,0.004397367,0.004080547
205,-0.014876205,0.002772835,-0.004286781,0.964982823,-0.380989744,-0.072576592,-0.005267362,0.005263231,0.004947755,0.004632279,0.004001327
206,-0.008523649,0.004037074,-0.000987215,0.912827781,-0.401387582,-0.080555995,-0.006489268,0.004975981,0.004796158,0.004616335,0.004256689
207,-0.00708559,0.003842955,-0.000528463,0.642363718,-0.526047526,-0.138363,-0.01914432,0.003495556,0.003363979,0.003232401,0.002969245
208,-0.002031663,0.003597586,0.001345886,0.65613804,-0.518851253,-0.134603311,-0.018118051,0.003571976,0.00353836,0.003504745,0.003437515
209,-0.007506167,0.004315199,-0.000413348,0.87804818,-0.415593284,-0.086358889,-0.007457858,0.004784607,0.004627962,0.004471317,0.004158027
210,-0.019501046,0.005964112,-0.004221951,1.164791911,-0.311987576,-0.048668124,-0.002368586,0.006360631,0.005626895,0.004893159,0.003425687
211,-0.008912474,0.003212497,-0.001637492,0.702997466,-0.495099035,-0.122561527,-0.015021328,0.00382688,0.003682564,0.003538248,0.003249616
212,-0.009272762,0.004884008,-0.0007787,0.988557315,-0.372113146,-0.069234097,-0.00479336,0.005389087,0.005153999,0.004918911,0.004448736
213,-0.007617287,0.001813277,-0.001958948,0.626933178,-0.534227672,-0.142699603,-0.020363177,0.003413459,0.003321629,0.003229799,0.00304614
214,-0.015293307,0.003762564,-0.003859785,1.01634041,-0.361916987,-0.065491953,-0.004289196,0.005544686,0.00516435,0.004784014,0.004023342
215,-0.013805067,0.000927696,-0.004965409,0.754007003,-0.470477566,-0.11067457,-0.01224886,0.00410773,0.00391698,0.00372623,0.003344729
216,-0.005586906,0.003727421,1.69E-06,0.69003202,-0.501560009,-0.125781221,-0.015820916,0.003756372,0.003668218,0.003580065,0.003403757
217,-0.006358956,0.00341603,-0.000493964,0.624408752,-0.535577994,-0.143421894,-0.02056984,0.003398573,0.003313073,0.003227573,0.003056573
218,-0.008580405,0.003548611,-0.001302995,0.763769076,-0.465907074,-0.108534701,-0.011779781,0.004159538,0.004006733,0.003853928,0.003548318
219,-0.005546963,0.003933888,0.000141547,0.818466469,-0.441107588,-0.097287952,-0.009464946,0.004458386,0.004360647,0.004262909,0.004067432
220,-0.008473192,0.003793889,-0.001112943,0.732294775,-0.480804385,-0.115586428,-0.013360222,0.003987447,0.003816375,0.003645304,0.003303161
221,-0.007449879,0.003198426,-0.001060896,0.632700801,-0.531155317,-0.141062985,-0.019898766,0.003443527,0.00333724,0.003230953,0.003018378
222,-0.015035432,0.002462837,-0.00453647,0.87491603,-0.416897025,-0.086901565,-0.007551882,0.004767733,0.004467732,0.004167731,0.003567729
223,-0.007532721,0.003660532,-0.000816769,0.818673321,-0.441016354,-0.097247712,-0.009457118,0.004459284,0.004347871,0.004236459,0.004013635
224,-0.010005822,0.002213011,-0.002674522,0.805463691,-0.446880664,-0.099851164,-0.009970255,0.004387325,0.004257703,0.004128081,0.003868837
225,-0.026329242,0.006023296,-0.006917719,1.206611343,-0.299209482,-0.044763157,-0.00200374,0.006611831,0.005396951,0.004182071,0.00175231
226,-0.016239887,-0.000186389,-0.006607788,0.589832208,-0.554420304,-0.153690937,-0.023620904,0.003210627,0.003020798,0.002830969,0.00245131
227,-0.008018455,0.003570998,-0.001064783,0.75940172,-0.467946306,-0.109486873,-0.011987375,0.004135847,0.004000851,0.003865856,0.003595866
228,-0.005665155,0.00200102,-0.00106545,0.456341465,-0.633597449,-0.200722864,-0.040289668,0.002482918,0.002437976,0.002393035,0.002303152
229,-0.028503047,-0.000902215,-0.011942548,0.826012768,-0.437791387,-0.095830649,-0.009183513,0.004507541,0.003830394,0.003153248,0.001798954
230,-0.005711482,0.003386749,-0.000252543,0.779516473,-0.458627716,-0.105169691,-0.011060664,0.004245924,0.004165491,0.004085057,0.003924191
231,-0.00893738,0.002773314,-0.001910963,0.749584762,-0.472562738,-0.111657771,-0.012467458,0.004082218,0.003943341,0.003804464,0.00352671
232,-0.018681261,0.002598482,-0.005913415,0.886674556,-0.412023638,-0.084881739,-0.00720491,0.00483617,0.004379317,0.003922464,0.003008759
233,-0.005823902,0.003479151,-0.00024207,0.639781354,-0.527407727,-0.139079455,-0.019343095,0.00348213,0.00336461,0.00324709,0.003012049
234,-0.009660503,0.005253438,-0.000712138,1.060191704,-0.3463894,-0.059992808,-0.003599137,0.005781026,0.005521298,0.005261569,0.004742113
235,-0.009883805,0.002638055,-0.002370689,0.736846658,-0.478620793,-0.114538932,-0.013119167,0.004012683,0.003884127,0.00375557,0.003498457
236,-0.012103608,0.004370622,-0.00221907,0.913774874,-0.40100761,-0.080403552,-0.006464731,0.004978518,0.004713197,0.004447877,0.003917235
237,-0.00672636,0.005666259,0.000709211,0.806364752,-0.446478179,-0.099671382,-0.009934384,0.004391257,0.00415505,0.003918843,0.003446429
238,-0.007842229,0.003223831,-0.001202593,0.870996681,-0.418534196,-0.087585437,-0.007671209,0.004746926,0.00461034,0.004473754,0.004200582
239,-0.025195602,0.000751726,-0.009627205,0.785748519,-0.455778415,-0.103866982,-0.01078835,0.004288398,0.003640445,0.002992492,0.001696586
240,-0.020384699,0.007119789,-0.003882006,1.211923988,-0.297624103,-0.044290053,-0.001961609,0.006623242,0.00575188,0.004880518,0.003137794
241,-0.026941685,0.000613806,-0.01040839,0.863634675,-0.421626818,-0.088884587,-0.00790047,0.004710295,0.004013117,0.003315939,0.001921583
242,-0.005228986,0.003421239,-3.89E-05,0.720954657,-0.486287796,-0.11823791,-0.013980203,0.003925585,0.003858157,0.003790729,0.003655872
243,-0.010826424,0.003716565,-0.002100631,0.863430009,-0.421713119,-0.088920977,-0.00790694,0.004703538,0.004506762,0.004309986,0.003916434
244,-0.005593406,0.003514556,-0.000128629,0.788671558,-0.454448102,-0.103261539,-0.010662945,0.004295588,0.004218206,0.004140825,0.003986061
245,-0.01265494,0.002986189,-0.003270263,0.860351007,-0.423013576,-0.089470243,-0.008004924,0.004689549,0.004453075,0.004216601,0.003743653
246,-0.003515633,0.002394404,3.04E-05,0.4877809,-0.613987383,-0.188490253,-0.035528576,0.002654208,0.002625924,0.002597641,0.002541073
247,-0.011222379,0.004658901,-0.001693611,1.006310158,-0.365565373,-0.066819021,-0.004464782,0.005486186,0.005223908,0.00496163,0.004437074
248,-0.006135964,0.002919928,-0.000702429,0.600219302,-0.548691294,-0.150531068,-0.022659602,0.003267379,0.003157172,0.003046965,0.002826551
249,-0.028733436,0.002314768,-0.010104514,1.003741368,-0.36650564,-0.067163192,-0.004510894,0.005485574,0.004544925,0.003604276,0.001722978
250,-0.031384431,0.000457945,-0.012279005,0.863881874,-0.421522605,-0.088840653,-0.007892662,0.004724528,0.003774643,0.002824758,0.000924989
251,-0.017330852,0.002065007,-0.005693336,0.892466554,-0.409644096,-0.083904143,-0.007039905,0.004866594,0.004464718,0.004062842,0.003259089
252,-0.008025533,0.00216206,-0.001912977,0.678760114,-0.507245529,-0.128649014,-0.016550569,0.003695915,0.003612053,0.003528191,0.003360467
253,-0.005527499,0.004319572,0.000380744,0.901603498,-0.405918249,-0.082384812,-0.006787257,0.004912719,0.0048112,0.004709681,0.004506643
254,-0.003206489,0.004276404,0.001283247,0.691845178,-0.500651425,-0.125325925,-0.015706587,0.003766312,0.003695314,0.003624316,0.003482319
255,-0.013535233,0.003697241,-0.003195748,0.939691212,-0.390748475,-0.076342185,-0.005828129,0.005122405,0.004817458,0.004512511,0.003902616
256,-0.007858331,0.002601157,-0.001582638,0.744484315,-0.474979176,-0.112802609,-0.012724429,0.004055299,0.003956963,0.003858628,0.003661957
257,-0.017714308,0.001931594,-0.005926767,0.841751489,-0.430955049,-0.092861127,-0.008623189,0.004588543,0.004197893,0.003807243,0.003025942
258,-0.014258339,0.003091082,-0.003848686,1.044476772,-0.351875882,-0.061908318,-0.00383264,0.005699916,0.00537954,0.005059164,0.004418411
259,-0.030460265,0.000871593,-0.01166115,0.8594263,-0.42340492,-0.089635863,-0.008034588,0.004696409,0.003781592,0.002866775,0.001037142
260,-0.009873898,0.002256112,-0.002595892,0.744331612,-0.475051713,-0.112837065,-0.012732203,0.004053795,0.003930963,0.00380813,0.003562466
261,-0.023348542,0.006682663,-0.005329819,1.257723016,-0.284300638,-0.040413426,-0.001633245,0.006882948,0.005866125,0.004849301,0.002815655
262,-0.005759338,0.004055563,0.000129603,0.708587894,-0.492338942,-0.121198817,-0.014689153,0.003857576,0.003764258,0.003670941,0.003484306
263,-0.004724701,0.003858554,0.000425252,0.669907295,-0.511756018,-0.130947111,-0.017147146,0.00364644,0.003563915,0.003481391,0.003316343
264,-0.008449656,0.00320532,-0.00145667,0.848817376,-0.427920702,-0.091558064,-0.008382879,0.0046243,0.004498733,0.004373166,0.004122033
265,-0.004997907,0.004040107,0.000424901,0.665211912,-0.514164558,-0.132182597,-0.017472239,0.003619666,0.003513256,0.003406847,0.003194028
266,-0.006257933,0.002302961,-0.001121396,0.743408462,-0.475490459,-0.113045588,-0.012779305,0.004048636,0.003978716,0.003908795,0.003768954
267,-0.013326708,-0.000150431,-0.005420942,0.475584651,-0.621521577,-0.193144535,-0.037304811,0.002588221,0.002457677,0.002327133,0.002066046
268,-0.00770836,0.004388045,-0.000450517,0.828003101,-0.436920903,-0.095449938,-0.009110691,0.004508665,0.004347231,0.004185797,0.003862929
269,-0.011108424,0.002242879,-0.003097642,0.936511207,-0.391993035,-0.07682927,-0.005902737,0.005105983,0.004920649,0.004735316,0.004364649
270,-0.01345048,0.002138661,-0.004096995,0.844771957,-0.429655327,-0.09230185,-0.008519632,0.00460293,0.004379422,0.004155913,0.003708897
271,-0.016061065,0.001619469,-0.005452745,0.856727561,-0.424549123,-0.090120979,-0.008121791,0.004671948,0.004373258,0.004074567,0.003477186
272,-0.011292487,0.00379876,-0.002237738,0.91043428,-0.402349454,-0.080942541,-0.006551695,0.004960075,0.004736898,0.004513721,0.004067366
273,-0.009615252,0.003730521,-0.001607788,0.74475015,-0.474852927,-0.112742651,-0.012710905,0.004055175,0.003862871,0.003670567,0.00328596
274,-0.006865308,0.003818595,-0.000454966,0.682223589,-0.505491736,-0.127760947,-0.01632286,0.003713434,0.003598582,0.00348373,0.003254026
275,-0.020150219,0.001735776,-0.007018622,0.76895743,-0.463496044,-0.107414291,-0.01153783,0.004193868,0.003731275,0.003268682,0.002343496
276,-0.004612143,0.001234864,-0.001103939,0.493382695,-0.610557567,-0.186390271,-0.034741333,0.002684961,0.002661136,0.002637311,0.002589661
277,-0.0268238,-0.000646186,-0.011117232,0.857152735,-0.424368654,-0.090044377,-0.00810799,0.0046747,0.004069991,0.003465281,0.002255863
278,-0.002668159,0.003708821,0.001158029,0.648429647,-0.522866217,-0.13669454,-0.018685397,0.003529744,0.003483034,0.003436324,0.003342904
279,-0.006586848,0.003390915,-0.000600191,0.594750703,-0.551700086,-0.152186493,-0.023160729,0.003235923,0.003134509,0.003033094,0.002830266
280,-0.018391263,1.82E-05,-0.007345598,0.768772961,-0.463581552,-0.107453928,-0.011546347,0.00418973,0.003889223,0.003588716,0.002987702
281,-0.019038904,0.000760877,-0.007159035,0.916365117,-0.399970247,-0.079988099,-0.006398096,0.004995902,0.004647841,0.004299779,0.003603656
282,-0.027163299,0.001438971,-0.010001937,0.810449317,-0.444658229,-0.09886047,-0.009773393,0.004426137,0.003645394,0.002864651,0.001303165
283,-0.013040244,0.002674267,-0.003611538,0.798965711,-0.449793941,-0.101157295,-0.010232798,0.004352484,0.004115725,0.003878965,0.003405446
284,-0.016398287,0.005340643,-0.003354929,1.086027498,-0.337554771,-0.056971612,-0.003245765,0.005924522,0.005443703,0.004962885,0.004001248
285,-0.005507451,0.003353773,-0.000190716,0.667381373,-0.513050308,-0.131610309,-0.017321273,0.00363326,0.003542106,0.003450951,0.003268643
286,-0.020638131,0.004103887,-0.005792921,0.995068413,-0.369698151,-0.068338362,-0.004670132,0.005430483,0.0047662,0.004101916,0.002773349
287,-0.014844168,0.000438583,-0.005674517,0.778902046,-0.458909596,-0.105299009,-0.011087881,0.004242549,0.004026767,0.003810984,0.00337942
288,-0.011248986,0.001808625,-0.00341442,0.682212361,-0.505497412,-0.127763817,-0.016323593,0.003714635,0.0035821,0.003449565,0.003184495
289,-0.007404501,0.002725935,-0.001326239,0.544605188,-0.580070757,-0.168241041,-0.028305048,0.00296422,0.002837824,0.002711428,0.002458636
290,-0.014879844,0.003280148,-0.003983849,0.965509493,-0.380789141,-0.072500185,-0.005256277,0.005267747,0.004933254,0.004598761,0.003929774
291,-0.016112283,0.001214317,-0.005716323,0.817571747,-0.441502434,-0.097462199,-0.00949888,0.004455943,0.004180807,0.00390567,0.003355397
292,-0.015330541,0.006463493,-0.002254121,1.177539668,-0.308035677,-0.047442989,-0.002250837,0.006426776,0.005885973,0.00534517,0.004263565
293,-0.006663489,0.002879105,-0.000937933,0.64874464,-0.522701544,-0.136608452,-0.018661869,0.003531759,0.003450609,0.00336946,0.003207161
294,-0.008215988,0.004089423,-0.000832741,0.868986426,-0.419376403,-0.087938284,-0.007733142,0.004733557,0.004598434,0.004463312,0.004193067
295,-0.015493475,0.004869708,-0.003275565,1.173830849,-0.309180247,-0.047796213,-0.002284478,0.006410869,0.005959147,0.005507425,0.004603981
296,-0.007147408,0.003388523,-0.000825849,0.829257045,-0.436373372,-0.09521086,-0.009065108,0.00451745,0.004403965,0.004290481,0.004063511
297,-0.011461527,0.005056089,-0.001550957,0.959985595,-0.382898401,-0.073305593,-0.00537371,0.005231531,0.004895319,0.004559106,0.003886681
298,-0.008279109,0.003303057,-0.001329809,0.833333858,-0.434597981,-0.094437702,-0.00891848,0.004540594,0.004387217,0.00423384,0.003927086
299,-0.006278238,0.001787159,-0.001439,0.551022982,-0.576359903,-0.166095369,-0.027587672,0.002999064,0.002948252,0.00289744,0.002795815
300,-0.007945853,0.002259233,-0.001822801,0.748690469,-0.472985537,-0.111857659,-0.012512136,0.004077039,0.003984858,0.003892677,0.003708315
301,-0.022756823,0.005875439,-0.005577466,1.13207854,-0.322362516,-0.051958796,-0.002699716,0.006189922,0.005273076,0.00435623,0.002522537
302,-0.004788575,0.003114748,-4.66E-05,0.712439375,-0.490446354,-0.120268813,-0.014464587,0.003879561,0.003822538,0.003765515,0.003651469
303,-0.018122066,0.002993847,-0.005452518,0.908343943,-0.403191379,-0.081281644,-0.006606706,0.004955907,0.004499605,0.004043302,0.003130697
304,-0.005842026,0.003657786,-0.000142139,0.746374494,-0.474082229,-0.11237698,-0.012628586,0.004064343,0.003977102,0.003889861,0.00371538
305,-0.003840684,0.003707429,0.000688184,0.752806906,-0.471042523,-0.110940529,-0.012307801,0.00409974,0.004042173,0.003984605,0.003869469
306,-0.020185482,0.005642252,-0.004688842,1.150111235,-0.31660155,-0.050118271,-0.002511841,0.006283356,0.005571496,0.004859637,0.003435917
307,-0.008439244,0.002263058,-0.002017863,0.721710501,-0.485920377,-0.118059307,-0.013938,0.003930872,0.003823391,0.00371591,0.003500949
308,-0.00717307,0.00382352,-0.000575116,0.792185461,-0.452854018,-0.102538381,-0.01051412,0.004314331,0.004202828,0.004091325,0.003868319
309,-0.020872831,0.000547526,-0.008020617,0.879611203,-0.41494421,-0.086089349,-0.007411376,0.004798135,0.004398527,0.00399892,0.003199704
310,-0.034743718,-0.000436194,-0.014159204,0.835153702,-0.433807799,-0.094094603,-0.008853794,0.00456616,0.003485091,0.002404023,0.000241887
311,-0.004969406,0.002435851,-0.000526252,0.536084995,-0.585034187,-0.1711325,-0.029286332,0.002917346,0.002873818,0.002830291,0.002743236
312,-0.007997387,0.00356039,-0.001062721,0.79872239,-0.449903398,-0.101206534,-0.010242762,0.004350193,0.004224457,0.004098721,0.00384725
313,-0.017388289,0.001055622,-0.006321942,0.835431469,-0.433687318,-0.094042345,-0.008843963,0.004552011,0.004237977,0.003923944,0.003295876
314,-0.008103188,0.003030314,-0.001423087,0.705383169,-0.493919283,-0.121978129,-0.014878664,0.003840603,0.003733187,0.00362577,0.003410936
315,-0.013311809,0.004259584,-0.002768973,0.981987561,-0.374565886,-0.070149802,-0.004920995,0.005355158,0.005011777,0.004668396,0.003981634
316,-0.020389006,0.006977528,-0.003969085,1.322185828,-0.266552028,-0.035524992,-0.001262025,0.007230102,0.006388862,0.005547623,0.003865144
317,-0.009012697,0.002112354,-0.002337667,0.690949853,-0.501099872,-0.125550541,-0.015762938,0.003762447,0.003662377,0.003562308,0.003362168
318,-0.008133186,0.003867861,-0.000932558,0.932013808,-0.393759954,-0.077523451,-0.006009885,0.005080432,0.004932882,0.004785332,0.004490232
319,-0.024563383,0.005218477,-0.006694267,1.112566773,-0.328714143,-0.054026494,-0.002918862,0.006088227,0.005088398,0.004088568,0.002088909
320,-0.003911152,0.002914184,0.00018405,0.585792594,-0.556664478,-0.15493767,-0.024005682,0.003188358,0.003144511,0.003100663,0.003012969
